Address,City,Name,Phone Number,Website,Zip Code,source_url
"658 Danforth Ave, Toronto, ON M4J 5B9",Toronto,Main Drug Mart - Toronto - 658 Danforth Ave,416-465-7610,https://www.torontocentralhealthline.ca/displayService.aspx?id=151215,M4J 5B9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"Bayview Cummer Shopping Centre, 3265 Bayview Ave, Toronto, ON M2K 1G4",Toronto,Main Drug Mart IDA - North York - 3265 Bayview Ave (Bayview Cummer Shopping Centre),416-222-5484,https://www.torontocentralhealthline.ca/displayService.aspx?id=151403,M2K 1G4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"38 Howard Park Ave, Unit 3, Toronto, ON M6R 0A7",Toronto,Margis Pharmacy,416-535-1944,https://www.torontocentralhealthline.ca/displayService.aspx?id=120468,M6R 0A7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"160 Marine Parade Dr, Unit MP7, Etobicoke, ON M8V 0J3",Etobicoke,Marine Parade Compounding Pharmacy - Pharmasave,416-259-0000,https://www.torontocentralhealthline.ca/displayService.aspx?id=224241,M8V 0J3,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"842 Gerrard St E, Unit 2, Toronto, ON M4M 1Y7",Toronto,Medi Choice Pharmacy,416-466-1392,https://www.torontocentralhealthline.ca/displayService.aspx?id=151495,M4M 1Y7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"622 College St, Unit 1A, Toronto, ON M6G 1B4",Toronto,Medi-Place Pharmacy,416-588-8780,https://www.torontocentralhealthline.ca/displayService.aspx?id=200064,M6G 1B4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"340 College St, Toronto, ON M5T 3A9",Toronto,Medical Pharmacy - Toronto - 340 College St,416-922-4145,https://www.torontocentralhealthline.ca/displayService.aspx?id=120476,M5T 3A9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2772 Danforth Ave, Toronto, ON M4C 1L7",Toronto,Medicare Drug Mart - Toronto - 2772 Danforth Ave,416-694-2613,https://www.torontocentralhealthline.ca/displayService.aspx?id=151498,M4C 1L7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"599 Parliament St, Toronto, ON M4X 1P9",Toronto,Medicare Drug Mart - Toronto - 599 Parliament St,416-960-1616,https://www.torontocentralhealthline.ca/displayService.aspx?id=120463,M4X 1P9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2081 Lakeshore Blvd W, Toronto, ON M8Y 3Z4",Toronto,Medicine Cabinet,416-901-9644,https://www.torontocentralhealthline.ca/displayService.aspx?id=200045,M8Y 3Z4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"794 Sheppard Ave E, North York, ON M2K 1C3",North York,Medicine Shoppe (The) - North York - Sheppard Ave E,416-222-7701,https://www.torontocentralhealthline.ca/displayService.aspx?id=151002,M2K 1C3,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"515 St Clair Ave W, Toronto, ON M6C 1A1",Toronto,Medicine Shoppe (The) - Toronto - 515 St Clair Ave,416-538-7788,https://www.torontocentralhealthline.ca/displayService.aspx?id=120479,M6C 1A1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2600 Eglinton Ave W, Toronto, ON M6M 1T5",Toronto,Medicine Shoppe (The) - Toronto - Eglinton Ave W,416-651-6511,https://www.torontocentralhealthline.ca/displayService.aspx?id=151481,M6M 1T5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"343 Wilson Ave, Unit 101, Toronto, ON M3H 1T1",Toronto,Medishop Pharmacy,416-633-3222,https://www.torontocentralhealthline.ca/displayService.aspx?id=151496,M3H 1T1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1640 Bloor St W, Toronto, ON M6P 1A7",Toronto,Mednow Pharmacy - Toronto - Bloor St W,1-855-633-6691,https://www.torontocentralhealthline.ca/displayService.aspx?id=181736,M6P 1A7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"461 Church St, Toronto, ON M4Y 2C5",Toronto,medsEXPERT Pharmacy,416-922-6337,https://www.torontocentralhealthline.ca/displayService.aspx?id=200065,M4Y 2C5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"320 Scarlett Rd, Toronto, ON M9A 4S4",Toronto,Metro Drugs - Etobicoke - 320 Scarlett Rd,416-248-6224,https://www.torontocentralhealthline.ca/displayService.aspx?id=151238,M9A 4S4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"844 Bathurst St, Toronto, ON M5R 3G1",Toronto,Metro Drugs - Toronto - 844 Bathurst St,416-537-1900,https://www.torontocentralhealthline.ca/displayService.aspx?id=120461,M5R 3G1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"20 Church Ave, North York, ON M2N 0B7",North York,Metro Pharmacy - North York - 20 Church Ave,416-229-6200,https://www.torontocentralhealthline.ca/displayService.aspx?id=151005,M2N 0B7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"100 Lynn Williams St, Toronto, ON M6K 3N6",Toronto,Metro Pharmacy - Toronto - 100 Lynn Williams St (Liberty Village),416-588-1300,https://www.torontocentralhealthline.ca/displayService.aspx?id=151088,M6K 3N6,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"129 Dundas St E, Toronto, ON M5B 2N6",Toronto,Metro Pharmacy - Toronto - 129 Dundas St E,416-363-7300,https://www.torontocentralhealthline.ca/displayService.aspx?id=151474,M5B 2N6,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2155 St Clair Ave W, Toronto, ON M6N 1K5",Toronto,Metro Pharmacy - Toronto - 2155 St Clair Ave W,416-762-7300,https://www.torontocentralhealthline.ca/displayService.aspx?id=151095,M6N 1K5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"3003 Danforth Ave, Toronto, ON M4C 1M9",Toronto,Metro Pharmacy - Toronto - 3003 Danforth Ave,416-686-8484,https://www.torontocentralhealthline.ca/displayService.aspx?id=151096,M4C 1M9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"80 Front St E, Toronto, ON M5E 1T4",Toronto,Metro Pharmacy - Toronto - 80 Front St E (Front St Market),416-203-9292,https://www.torontocentralhealthline.ca/displayService.aspx?id=151097,M5E 1T4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"4G Spadina Ave, Toronto, ON M5V 3Z9",Toronto,Metropolitan Pharmacy - Toronto - 4G Spadina Ave,416-623-9960,https://www.torontocentralhealthline.ca/displayService.aspx?id=151469,M5V 3Z9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1398 Yonge St, Toronto, ON M4T 1Y5",Toronto,Midtown Compounding Pharmacy,437-377-4276,https://www.torontocentralhealthline.ca/displayService.aspx?id=200544,M4T 1Y5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"218 Gerrard St E, Toronto, ON M5A 2E6",Toronto,MMT Downtown,647-347-4444,https://www.torontocentralhealthline.ca/displayService.aspx?id=200084,M5A 2E6,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1997 Bloor St W, Toronto, ON M6S 1M4",Toronto,Mortar + Pestle Compounding Pharmacy,416-901-8020,https://www.torontocentralhealthline.ca/displayService.aspx?id=199893,M6S 1M4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"245 Eglinton Ave E, Toronto, ON M4P 3B7",Toronto,Mount Pleasant Pharmacy,416-488-3232,https://www.torontocentralhealthline.ca/displayService.aspx?id=151459,M4P 3B7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1709 Bloor St W, Toronto, ON M6P 4E5",Toronto,Multicare Drug Mart,416-532-1222,https://www.torontocentralhealthline.ca/displayService.aspx?id=200092,M6P 4E5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"3537 Bathurst St, Toronto, ON M6A 2C7",Toronto,Murray Shore Pharmacy,416-789-1800,https://www.torontocentralhealthline.ca/displayService.aspx?id=151455,M6A 2C7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"3585 Keele St, Unit 6, Toronto, ON M3J 3H5",Toronto,Nam Pharmacy,416-630-2140,https://www.torontocentralhealthline.ca/displayService.aspx?id=150611,M3J 3H5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2290 Eglinton Ave W, Toronto, ON M6E 2L4",Toronto,New Caledonia Pharmacy,416-785-8385,https://www.torontocentralhealthline.ca/displayService.aspx?id=151422,M6E 2L4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1288 Danforth Ave, Toronto, ON M4J 1M6",Toronto,New Day Danforth Pharmacy,647-931-7314,https://www.torontocentralhealthline.ca/displayService.aspx?id=151419,M4J 1M6,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2163 Danforth Ave, Toronto, ON M4C 1K2",Toronto,New Era Pharmacy,416-691-3323,https://www.torontocentralhealthline.ca/displayService.aspx?id=151417,M4C 1K2,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"736 Wilson Ave, Toronto, ON M3K 1E2",Toronto,Nhatrang Drug Mart,416-635-1586,https://www.torontocentralhealthline.ca/displayService.aspx?id=151499,M3K 1E2,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"220 Royal York Rd, Toronto, ON M8V 2V7",Toronto,No Frills - Loblaw Pharmacy - Etobicoke - 220 Royal York Rd,416-251-9130,https://www.torontocentralhealthline.ca/displayService.aspx?id=120558,M8V 2V7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1591 Wilson Ave, Toronto, ON M3L 1A5",Toronto,No Frills - Loblaw Pharmacy - North York - 1591 Wilson Ave,416-245-6644,https://www.torontocentralhealthline.ca/displayService.aspx?id=151007,M3L 1A5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"200 Front St E, Toronto, ON M5A 4T9",Toronto,No Frills - Loblaw Pharmacy - Toronto - 200 Front St E,416-363-6412,https://www.torontocentralhealthline.ca/displayService.aspx?id=120560,M5A 4T9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"222 Lansdowne Ave, Toronto, ON M6K 3C6",Toronto,No Frills - Loblaw Pharmacy - Toronto - 222 Lansdowne Ave,416-588-7744,https://www.torontocentralhealthline.ca/displayService.aspx?id=120561,M6K 3C6,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"25 Photography Dr, Toronto, ON M6M 0A1",Toronto,No Frills - Loblaw Pharmacy - Toronto - 25 Photography Dr,416-763-1502,https://www.torontocentralhealthline.ca/displayService.aspx?id=120559,M6M 0A1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1450 Lawrence Ave E, Toronto, ON M4A 2S8",Toronto,Nofrills - Loblaw Pharmacy - North York - 1450 Lawrence Ave E,416-752-0135,https://www.torontocentralhealthline.ca/displayService.aspx?id=151656,M4A 2S8,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"6220 Yonge St, Toronto, ON M2M 3X4",Toronto,Nofrills - Loblaw Pharmacy - North York - 6220 Yonge St (Centerpoint Mall),416-224-8626,https://www.torontocentralhealthline.ca/displayService.aspx?id=131236,M2M 3X4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2100 Finch Ave W, Ground Floor, Toronto, ON M3N 2Z9",Toronto,Norfinch Pharmacy - North York - 2100 Finch Ave W,416-739-7800,https://www.torontocentralhealthline.ca/displayService.aspx?id=150661,M3N 2Z9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2355 Keele St, Unit D2, Toronto, ON M6M 4A2",Toronto,North Park Medical Pharmacy,416-243-5111,https://www.torontocentralhealthline.ca/displayService.aspx?id=151501,M6M 4A2,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"Located on Ground Floor (near the cafeteria), 4001 Leslie St, Toronto, ON M2K 1E1",Toronto,North York General Hospital - General Site - Outpatient Pharmacy,416-756-6752,https://www.torontocentralhealthline.ca/displayService.aspx?id=151011,M2K 1E1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"5631 Yonge St, North York, ON M2M 3S9",North York,North York Pharmacy,416-512-1833,https://www.torontocentralhealthline.ca/displayService.aspx?id=151743,M2M 3S9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1751 Eglinton Ave W, Toronto, ON M6E 2H7",Toronto,Northcliffe Pharmacy,416-256-7888,https://www.torontocentralhealthline.ca/displayService.aspx?id=151415,M6E 2H7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"4949 Bathurst St, Toronto, ON M2R 1Y1",Toronto,Northview Pharmacy - North York,416-224-8555,https://www.torontocentralhealthline.ca/displayService.aspx?id=151503,M2R 1Y1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"332 Oakwood Ave, Toronto, ON M6E 2V9",Toronto,Oakwood Pharmacy,416-651-5252,https://www.torontocentralhealthline.ca/displayService.aspx?id=200105,M6E 2V9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1042 Eglinton Ave W, Toronto, ON M6C 2C5",Toronto,Old Park Pharmacy,416-787-7341,https://www.torontocentralhealthline.ca/displayService.aspx?id=120574,M6C 2C5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"799 Bloor St W, Toronto, ON M6G 1L8",Toronto,Omni Pharmacy,416-588-8724,https://www.torontocentralhealthline.ca/displayService.aspx?id=120576,M6G 1L8,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"481 Dundas St W, Toronto, ON M5T 1H1",Toronto,On Care Pharmacy,416-598-4009,https://www.torontocentralhealthline.ca/displayService.aspx?id=151516,M5T 1H1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2830 Keele St, Unit 100, Toronto, ON M3M 3E5",Toronto,Pharmasave - North York - 2820 Keele St (Downsview Park Pharmacy),416-638-1200,https://www.torontocentralhealthline.ca/displayService.aspx?id=150597,M3M 3E5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"842 Wilson Ave, Toronto, ON M3K 1E5",Toronto,Pharmasave - North York - 842 Wilson Ave (Lefko),416-635-6802,https://www.torontocentralhealthline.ca/displayService.aspx?id=150639,M3K 1E5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1366 Yonge St, Unit 100, Toronto, ON M4T 3A7",Toronto,Pharmasave - Toronto - 1366 Yonge St (Balmoral),416-934-9555,https://www.torontocentralhealthline.ca/displayService.aspx?id=131401,M4T 3A7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1401 Gerrard St E, Toronto, ON M4L 1Z5",Toronto,Pharmasave - Toronto - 1401 Gerrard St E (Care Plus Pharmacy),416-461-2277,https://www.torontocentralhealthline.ca/displayService.aspx?id=220152,M4L 1Z5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"Dragon City Mall - 1st floor, 280 Spadina Ave, Unit Q, Toronto, ON M5T 3A5",Toronto,Pharmasave - Toronto - 280 Spadina Ave (Hui's Pharmacy),416-597-2201,https://www.torontocentralhealthline.ca/displayService.aspx?id=120389,M5T 3A5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"720 Spadina Ave, Unit 100, Toronto, ON M5S 2T9",Toronto,Pharmasave - Toronto - 720 Spadina Ave (Spadina Medical),416-929-7200,https://www.torontocentralhealthline.ca/displayService.aspx?id=151294,M5S 2T9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2388 Bloor St W, Toronto, ON M6S 1P5",Toronto,Pharmasave - Toronto - Bloor St W (Swansea Village),416-604-1234,https://www.torontocentralhealthline.ca/displayService.aspx?id=151121,M6S 1P5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"840 Coxwell Ave, Unit 102, Toronto, ON M4C 5T2",Toronto,Pharmasave - Toronto - Coxwell Ave (East York Pharmacy),416-613-9511,https://www.torontocentralhealthline.ca/displayService.aspx?id=199887,M4C 5T2,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"3102 Danforth Ave, Main Fl, Toronto, ON M1L 1B1",Toronto,Pharmasave - Toronto - Danforth Ave (Danforth-Victoria Pharmacy),416-699-6000,https://www.torontocentralhealthline.ca/displayService.aspx?id=191265,M1L 1B1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"4242 Dundas St W, Toronto, ON M8X 1Y6",Toronto,Pharmasave - Toronto - Dundas St W (Kingsway),416-546-6227,https://www.torontocentralhealthline.ca/displayService.aspx?id=151132,M8X 1Y6,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"491 Eglinton Ave W, Unit 102, Toronto, ON M5N 1A8",Toronto,Pharmasave - Toronto - Eglinton Ave W (Forest Hill Pharmacy),416-619-7768,https://www.torontocentralhealthline.ca/displayService.aspx?id=150874,M5N 1A8,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"944 Kingston Rd, Toronto, ON M4E 1S7",Toronto,Pharmasave - Toronto - Kingston Rd (Lawlor),416-698-1641,https://www.torontocentralhealthline.ca/displayService.aspx?id=151104,M4E 1S7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2438 Lake Shore Blvd W, Toronto, ON M8V 1C4",Toronto,Pharmasave - Toronto - Lake Shore Blvd W (Lakeside Pharmacy),416-252-2999,https://www.torontocentralhealthline.ca/displayService.aspx?id=151569,M8V 1C4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"65 Overlea Blvd, Unit 106, Toronto, ON M4H 1P1",Toronto,Pharmasave - Toronto - Overlea Blvd (Thorncliffe),416-421-9359,https://www.torontocentralhealthline.ca/displayService.aspx?id=151283,M4H 1P1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"974 Pape Ave, Toronto, ON M4K 3V7",Toronto,Pharmasave - Toronto - Pape Ave (Pape Medical),416-429-8448,https://www.torontocentralhealthline.ca/displayService.aspx?id=151105,M4K 3V7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1967 Queen St E, Toronto, ON M4L 1H9",Toronto,Pharmasave - Toronto - Queen St E (Beaches Pharmacy),416-699-4999,https://www.torontocentralhealthline.ca/displayService.aspx?id=164934,M4L 1H9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1980 St Clair Ave W, Suite 204, Toronto, ON M6N 4X9",Toronto,Pharmasave - Toronto - St Clair Ave W (Stockyards Medical Pharmacy),416-613-8648,https://www.torontocentralhealthline.ca/displayService.aspx?id=200100,M6N 4X9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1183 Weston Rd, Toronto, ON M6M 4P6",Toronto,Pharmasave - Toronto - Weston Rd (Weston and Eglinton Pharmacy),647-351-3371,https://www.torontocentralhealthline.ca/displayService.aspx?id=196304,M6M 4P6,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1901 Yonge St, Unit 4, Toronto, ON M4S 1Y6",Toronto,Pharmasave - Toronto - Yonge St (Davisville),416-483-0304,https://www.torontocentralhealthline.ca/displayService.aspx?id=196613,M4S 1Y6,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1901 Weston Rd, Unit 19, Toronto, ON M9N 3P5",Toronto,Pharmasave - York - Weston Rd (Eagle Manor Pharmacy),416-241-1115,https://www.torontocentralhealthline.ca/displayService.aspx?id=151366,M9N 3P5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1935 Sheppard Ave W, Toronto, ON M3L 1Y8",Toronto,PharmaTrust Drug Mart,416-743-3351,https://www.torontocentralhealthline.ca/displayService.aspx?id=151527,M3L 1Y8,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1700 Eglinton Ave E, Unit A3, Toronto, ON M4A 2X4",Toronto,Phil-Way Pharmacy,416-285-7338,https://www.torontocentralhealthline.ca/displayService.aspx?id=151561,M4A 2X4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"3323 Bathurst St, Toronto, ON M6A 2B7",Toronto,Premier Pharmacy and Compounding Centre,647-347-1311,https://www.torontocentralhealthline.ca/displayService.aspx?id=151369,M6A 2B7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"324 Prince Edward Dr S, Toronto, ON M8Y 3Z5",Toronto,Prince Edward Pharmacy,647-748-3331,https://www.torontocentralhealthline.ca/displayService.aspx?id=200125,M8Y 3Z5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"343 College St, Toronto, ON M5T 1S5",Toronto,Raxlen Pharmacy,416-324-9217,https://www.torontocentralhealthline.ca/displayService.aspx?id=151347,M5T 1S5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"212 Eglinton Ave E, Unit 101, Toronto, ON M4P 0A3",Toronto,RAZI Pharmacy,647-347-7294,https://www.torontocentralhealthline.ca/displayService.aspx?id=200200,M4P 0A3,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"51 Gerry Fitzgerald Dr, Toronto, ON M3J 3N4",Toronto,Real Canadian Superstore - Loblaw Pharmacy - North York - 51 Gerry Fitzgerald Dr,416-665-7636,https://www.torontocentralhealthline.ca/displayService.aspx?id=151383,M3J 3N4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2549 Weston Rd, Toronto, ON M9N 2A7",Toronto,Real Canadian Superstore - Loblaw Pharmacy - Toronto - 2549 Weston Rd,416-246-1417,https://www.torontocentralhealthline.ca/displayService.aspx?id=151385,M9N 2A7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"825 Don Mills Rd, Toronto, ON M3C 1V4",Toronto,Real Canadian Superstore - Loblaw Pharmacy - Toronto - 825 Don Mills Rd,416-391-4847,https://www.torontocentralhealthline.ca/displayService.aspx?id=151382,M3C 1V4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"942 St Clair Ave W, Toronto, ON M6C 1C8",Toronto,Regal Heights Pharmacy,416-652-2727,https://www.torontocentralhealthline.ca/displayService.aspx?id=218482,M6C 1C8,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"Regency Medical Centre, 2737 Keele St, Suite 101, Toronto, ON M3M 2E9",Toronto,Regency Pharmacy,416-398-7000,https://www.torontocentralhealthline.ca/displayService.aspx?id=151670,M3M 2E9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2262 Bloor St W, Toronto, ON M6S 1N9",Toronto,Remedy'sRx Pharmacy - Bloor West Pharmacy - 2262 Bloor St W,416-766-6477,https://www.torontocentralhealthline.ca/displayService.aspx?id=120085,M6S 1N9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"238 Danforth Ave, Toronto, ON M4K 1N4",Toronto,Remedy'sRx Pharmacy - City Pharmacy - 238 Danforth Ave,416-469-1898,https://www.torontocentralhealthline.ca/displayService.aspx?id=150756,M4K 1N4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"855 Broadview Ave, Toronto, ON M4K 2P9",Toronto,Remedy'sRx Pharmacy - Don Valley - 855 Broadview Ave,416-465-7675,https://www.torontocentralhealthline.ca/displayService.aspx?id=150834,M4K 2P9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"501 Pharmacy Ave, Unit 2, Toronto, ON M1L 3G7",Toronto,Remedy'sRx Pharmacy - Global Drug Mart - 501 Pharmacy Ave,416-755-7731,https://www.torontocentralhealthline.ca/displayService.aspx?id=151061,M1L 3G7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"225 Wellesley St E, Suite 5, Toronto, ON M4X 1X8",Toronto,Remedy'sRx Pharmacy - Jamestown Pharmacy - 225 Wellesley St E,647-349-3232,https://www.torontocentralhealthline.ca/displayService.aspx?id=178796,M4X 1X8,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"550 Queens Quay W, Unit 14, Toronto, ON M5V 3M8",Toronto,Remedy'sRx Pharmacy - Lakefront Medical Pharmacy - 550 Queens Quay W,647-340-7730,https://www.torontocentralhealthline.ca/displayService.aspx?id=178802,M5V 3M8,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2798 Dundas St W, Toronto, ON M6P 1Y5",Toronto,Remedy'sRx Pharmacy - Toronto - 2798 Dundas St W (Duke Pharmacy),416-767-8800,https://www.torontocentralhealthline.ca/displayService.aspx?id=200006,M6P 1Y5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1093 Queen St W, Toronto, ON M6J 1J1",Toronto,Rexall Pharma Plus (Queen and Dovercourt) - Toronto - 1093 Queen St W,416-531-7446,https://www.torontocentralhealthline.ca/displayService.aspx?id=151275,M6J 1J1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"Humber River Hospital, 1235 Wilson Ave, Toronto, ON M3M 0B2",Toronto,Rexall Pharma Plus - North York - 1235 Wilson Ave,416-248-5810,https://www.torontocentralhealthline.ca/displayService.aspx?id=151486,M3M 0B2,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"288 Sheppard Ave E, Willowdale, ON M2N 3B1",Willowdale,Rexall Pharma Plus - North York - 288 Sheppard Ave E,416-222-5021,https://www.torontocentralhealthline.ca/displayService.aspx?id=151483,M2N 3B1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"Jane and Shoreham Plaza, 4702 Jane St, Toronto, ON M3N 2L3",Toronto,Rexall Pharma Plus - North York - 4702 Jane St,416-661-6677,https://www.torontocentralhealthline.ca/displayService.aspx?id=150642,M3N 2L3,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"Hullmark Centre, 4789 Yonge St, Unit 2, Toronto, ON M2N 0G3",Toronto,Rexall Pharma Plus - North York - 4789 Yonge St (Hullmark),416-733-0161,https://www.torontocentralhealthline.ca/displayService.aspx?id=198985,M2N 0G3,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"North York City Centre, 5150 Yonge St, Toronto, ON M2N 6L8",Toronto,Rexall Pharma Plus - North York - 5150 Yonge St (North York City Centre),416-226-9193,https://www.torontocentralhealthline.ca/displayService.aspx?id=151745,M2N 6L8,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"Skymark Plaza Willowdale, 3555 Don Mills Rd, Toronto, ON M2H 3N3",Toronto,Rexall Pharma Plus - North York - Don Mills Rd (Skymark Place),416-494-8102,https://www.torontocentralhealthline.ca/displayService.aspx?id=151752,M2H 3N3,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"120 Adelaide St W, Unit R28, Toronto, ON M5H 1T1",Toronto,Rexall Pharma Plus - Toronto - 120 Adelaide St W,416-368-2742,https://www.torontocentralhealthline.ca/displayService.aspx?id=120666,M5H 1T1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1421 Dundas St W, Toronto, ON M6J 1Y4",Toronto,Rexall Pharma Plus - Toronto - 1421 Dundas St W,416-533-9644,https://www.torontocentralhealthline.ca/displayService.aspx?id=120676,M6J 1Y4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2 St Clair Ave E, Unit C001, Toronto, ON M4T 2T5",Toronto,Rexall Pharma Plus - Toronto - 2 St Clair Ave E,416-921-2406,https://www.torontocentralhealthline.ca/displayService.aspx?id=120677,M4T 2T5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"MetroCentre-Wellington Tower, 200 Wellington St W, Unit 200, Toronto, ON M5V 3C7",Toronto,Rexall Pharma Plus - Toronto - 200 Wellington St W,416-979-0770,https://www.torontocentralhealthline.ca/displayService.aspx?id=120668,M5V 3C7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
